V4_0,Time_codelist,Time,Geography_codelist,Geography,Age_codelist,Age,Sex_codelist,Sex
11638,Year,2014,N92000002,Northern Ireland,37,37,2,Female
11008,Year,2014,N92000002,Northern Ireland,37,37,1,Male
22646,Year,2014,N92000002,Northern Ireland,37,37,0,All
11787,Year,2015,N92000002,Northern Ireland,37,37,2,Female
11091,Year,2015,N92000002,Northern Ireland,37,37,1,Male
22878,Year,2015,N92000002,Northern Ireland,37,37,0,All
11799,Year,2016,N92000002,Northern Ireland,38,38,2,Female
11085,Year,2016,N92000002,Northern Ireland,38,38,1,Male
22884,Year,2016,N92000002,Northern Ireland,38,38,0,All
11905,Year,2013,N92000002,Northern Ireland,38,38,2,Female
11431,Year,2013,N92000002,Northern Ireland,38,38,1,Male
23336,Year,2013,N92000002,Northern Ireland,38,38,0,All
11704,Year,2014,N92000002,Northern Ireland,38,38,2,Female
11042,Year,2014,N92000002,Northern Ireland,38,38,1,Male
22746,Year,2014,N92000002,Northern Ireland,38,38,0,All
11666,Year,2015,N92000002,Northern Ireland,38,38,2,Female
11041,Year,2015,N92000002,Northern Ireland,38,38,1,Male
11693,Year,2016,N92000002,Northern Ireland,39,39,2,Female
22707,Year,2015,N92000002,Northern Ireland,38,38,0,All
11030,Year,2016,N92000002,Northern Ireland,39,39,1,Male
22723,Year,2016,N92000002,Northern Ireland,39,39,0,All
12338,Year,2013,N92000002,Northern Ireland,39,39,2,Female
11710,Year,2013,N92000002,Northern Ireland,39,39,1,Male
24048,Year,2013,N92000002,Northern Ireland,39,39,0,All
11912,Year,2014,N92000002,Northern Ireland,39,39,2,Female
23334,Year,2014,N92000002,Northern Ireland,39,39,0,All
11422,Year,2014,N92000002,Northern Ireland,39,39,1,Male
11698,Year,2015,N92000002,Northern Ireland,39,39,2,Female
11070,Year,2015,N92000002,Northern Ireland,39,39,1,Male
22768,Year,2015,N92000002,Northern Ireland,39,39,0,All
11068,Year,2016,N92000002,Northern Ireland,40,40,1,Male
11719,Year,2016,N92000002,Northern Ireland,40,40,2,Female
22787,Year,2016,N92000002,Northern Ireland,40,40,0,All
12695,Year,2013,N92000002,Northern Ireland,40,40,2,Female
24874,Year,2013,N92000002,Northern Ireland,40,40,0,All
12179,Year,2013,N92000002,Northern Ireland,40,40,1,Male
12356,Year,2014,N92000002,Northern Ireland,40,40,2,Female
11666,Year,2014,N92000002,Northern Ireland,40,40,1,Male
24022,Year,2014,N92000002,Northern Ireland,40,40,0,All
11899,Year,2015,N92000002,Northern Ireland,40,40,2,Female
11414,Year,2015,N92000002,Northern Ireland,40,40,1,Male
23313,Year,2015,N92000002,Northern Ireland,40,40,0,All
11388,Year,2016,N92000002,Northern Ireland,41,41,1,Male
11906,Year,2016,N92000002,Northern Ireland,41,41,2,Female
23294,Year,2016,N92000002,Northern Ireland,41,41,0,All
12813,Year,2013,N92000002,Northern Ireland,41,41,2,Female
12440,Year,2013,N92000002,Northern Ireland,41,41,1,Male
25253,Year,2013,N92000002,Northern Ireland,41,41,0,All
12686,Year,2014,N92000002,Northern Ireland,41,41,2,Female
12177,Year,2014,N92000002,Northern Ireland,41,41,1,Male
24863,Year,2014,N92000002,Northern Ireland,41,41,0,All
12314,Year,2015,N92000002,Northern Ireland,41,41,2,Female
11646,Year,2015,N92000002,Northern Ireland,41,41,1,Male
23960,Year,2015,N92000002,Northern Ireland,41,41,0,All
12315,Year,2016,N92000002,Northern Ireland,42,42,2,Female
11645,Year,2016,N92000002,Northern Ireland,42,42,1,Male
23960,Year,2016,N92000002,Northern Ireland,42,42,0,All
13262,Year,2013,N92000002,Northern Ireland,42,42,2,Female
12584,Year,2013,N92000002,Northern Ireland,42,42,1,Male
12823,Year,2014,N92000002,Northern Ireland,42,42,2,Female
25846,Year,2013,N92000002,Northern Ireland,42,42,0,All
12394,Year,2014,N92000002,Northern Ireland,42,42,1,Male
25217,Year,2014,N92000002,Northern Ireland,42,42,0,All
12701,Year,2015,N92000002,Northern Ireland,42,42,2,Female
12181,Year,2015,N92000002,Northern Ireland,42,42,1,Male
24882,Year,2015,N92000002,Northern Ireland,42,42,0,All
12709,Year,2016,N92000002,Northern Ireland,43,43,2,Female
12151,Year,2016,N92000002,Northern Ireland,43,43,1,Male
24860,Year,2016,N92000002,Northern Ireland,43,43,0,All
13221,Year,2013,N92000002,Northern Ireland,43,43,2,Female
12564,Year,2013,N92000002,Northern Ireland,43,43,1,Male
25785,Year,2013,N92000002,Northern Ireland,43,43,0,All
13266,Year,2014,N92000002,Northern Ireland,43,43,2,Female
12510,Year,2014,N92000002,Northern Ireland,43,43,1,Male
25776,Year,2014,N92000002,Northern Ireland,43,43,0,All
12843,Year,2015,N92000002,Northern Ireland,43,43,2,Female
12408,Year,2015,N92000002,Northern Ireland,43,43,1,Male
25251,Year,2015,N92000002,Northern Ireland,43,43,0,All
12848,Year,2016,N92000002,Northern Ireland,44,44,2,Female
12406,Year,2016,N92000002,Northern Ireland,44,44,1,Male
25254,Year,2016,N92000002,Northern Ireland,44,44,0,All
13395,Year,2013,N92000002,Northern Ireland,44,44,2,Female
12724,Year,2013,N92000002,Northern Ireland,44,44,1,Male
13220,Year,2014,N92000002,Northern Ireland,44,44,2,Female
26119,Year,2013,N92000002,Northern Ireland,44,44,0,All
12530,Year,2014,N92000002,Northern Ireland,44,44,1,Male
25750,Year,2014,N92000002,Northern Ireland,44,44,0,All
13279,Year,2015,N92000002,Northern Ireland,44,44,2,Female
12518,Year,2015,N92000002,Northern Ireland,44,44,1,Male
25797,Year,2015,N92000002,Northern Ireland,44,44,0,All
13261,Year,2016,N92000002,Northern Ireland,45,45,2,Female
12500,Year,2016,N92000002,Northern Ireland,45,45,1,Male
13531,Year,2013,N92000002,Northern Ireland,45,45,2,Female
25761,Year,2016,N92000002,Northern Ireland,45,45,0,All
13040,Year,2013,N92000002,Northern Ireland,45,45,1,Male
26571,Year,2013,N92000002,Northern Ireland,45,45,0,All
13384,Year,2014,N92000002,Northern Ireland,45,45,2,Female
12707,Year,2014,N92000002,Northern Ireland,45,45,1,Male
26091,Year,2014,N92000002,Northern Ireland,45,45,0,All
13226,Year,2015,N92000002,Northern Ireland,45,45,2,Female
25778,Year,2015,N92000002,Northern Ireland,45,45,0,All
12552,Year,2015,N92000002,Northern Ireland,45,45,1,Male
13209,Year,2016,N92000002,Northern Ireland,46,46,2,Female
12531,Year,2016,N92000002,Northern Ireland,46,46,1,Male
25740,Year,2016,N92000002,Northern Ireland,46,46,0,All
13573,Year,2013,N92000002,Northern Ireland,46,46,2,Female
12992,Year,2013,N92000002,Northern Ireland,46,46,1,Male
26565,Year,2013,N92000002,Northern Ireland,46,46,0,All
13059,Year,2014,N92000002,Northern Ireland,46,46,1,Male
13518,Year,2014,N92000002,Northern Ireland,46,46,2,Female
26577,Year,2014,N92000002,Northern Ireland,46,46,0,All
13369,Year,2015,N92000002,Northern Ireland,46,46,2,Female
12705,Year,2015,N92000002,Northern Ireland,46,46,1,Male
26074,Year,2015,N92000002,Northern Ireland,46,46,0,All
13357,Year,2016,N92000002,Northern Ireland,47,47,2,Female
12680,Year,2016,N92000002,Northern Ireland,47,47,1,Male
26037,Year,2016,N92000002,Northern Ireland,47,47,0,All
13487,Year,2013,N92000002,Northern Ireland,47,47,2,Female
13111,Year,2013,N92000002,Northern Ireland,47,47,1,Male
26598,Year,2013,N92000002,Northern Ireland,47,47,0,All
13546,Year,2014,N92000002,Northern Ireland,47,47,2,Female
12970,Year,2014,N92000002,Northern Ireland,47,47,1,Male
26516,Year,2014,N92000002,Northern Ireland,47,47,0,All
13514,Year,2015,N92000002,Northern Ireland,47,47,2,Female
13071,Year,2015,N92000002,Northern Ireland,47,47,1,Male
26585,Year,2015,N92000002,Northern Ireland,47,47,0,All
13488,Year,2016,N92000002,Northern Ireland,48,48,2,Female
13063,Year,2016,N92000002,Northern Ireland,48,48,1,Male
26551,Year,2016,N92000002,Northern Ireland,48,48,0,All
13808,Year,2013,N92000002,Northern Ireland,48,48,2,Female
13264,Year,2013,N92000002,Northern Ireland,48,48,1,Male
27072,Year,2013,N92000002,Northern Ireland,48,48,0,All
13494,Year,2014,N92000002,Northern Ireland,48,48,2,Female
26563,Year,2014,N92000002,Northern Ireland,48,48,0,All
13069,Year,2014,N92000002,Northern Ireland,48,48,1,Male
13543,Year,2015,N92000002,Northern Ireland,48,48,2,Female
12954,Year,2015,N92000002,Northern Ireland,48,48,1,Male
26497,Year,2015,N92000002,Northern Ireland,48,48,0,All
13532,Year,2016,N92000002,Northern Ireland,49,49,2,Female
12926,Year,2016,N92000002,Northern Ireland,49,49,1,Male
26458,Year,2016,N92000002,Northern Ireland,49,49,0,All
13481,Year,2013,N92000002,Northern Ireland,49,49,2,Female
26616,Year,2013,N92000002,Northern Ireland,49,49,0,All
13135,Year,2013,N92000002,Northern Ireland,49,49,1,Male
13795,Year,2014,N92000002,Northern Ireland,49,49,2,Female
13214,Year,2014,N92000002,Northern Ireland,49,49,1,Male
27009,Year,2014,N92000002,Northern Ireland,49,49,0,All
13459,Year,2015,N92000002,Northern Ireland,49,49,2,Female
13075,Year,2015,N92000002,Northern Ireland,49,49,1,Male
26534,Year,2015,N92000002,Northern Ireland,49,49,0,All
13424,Year,2016,N92000002,Northern Ireland,50,50,2,Female
13059,Year,2016,N92000002,Northern Ireland,50,50,1,Male
26483,Year,2016,N92000002,Northern Ireland,50,50,0,All
12985,Year,2013,N92000002,Northern Ireland,50,50,2,Female
12984,Year,2013,N92000002,Northern Ireland,50,50,1,Male
25969,Year,2013,N92000002,Northern Ireland,50,50,0,All
13468,Year,2014,N92000002,Northern Ireland,50,50,2,Female
13093,Year,2014,N92000002,Northern Ireland,50,50,1,Male
13761,Year,2015,N92000002,Northern Ireland,50,50,2,Female
26561,Year,2014,N92000002,Northern Ireland,50,50,0,All
13206,Year,2015,N92000002,Northern Ireland,50,50,1,Male
26967,Year,2015,N92000002,Northern Ireland,50,50,0,All
13766,Year,2016,N92000002,Northern Ireland,51,51,2,Female
13175,Year,2016,N92000002,Northern Ireland,51,51,1,Male
26941,Year,2016,N92000002,Northern Ireland,51,51,0,All
12898,Year,2013,N92000002,Northern Ireland,51,51,2,Female
12413,Year,2013,N92000002,Northern Ireland,51,51,1,Male
12983,Year,2014,N92000002,Northern Ireland,51,51,2,Female
25311,Year,2013,N92000002,Northern Ireland,51,51,0,All
12954,Year,2014,N92000002,Northern Ireland,51,51,1,Male
25937,Year,2014,N92000002,Northern Ireland,51,51,0,All
13445,Year,2015,N92000002,Northern Ireland,51,51,2,Female
13056,Year,2015,N92000002,Northern Ireland,51,51,1,Male
26501,Year,2015,N92000002,Northern Ireland,51,51,0,All
13444,Year,2016,N92000002,Northern Ireland,52,52,2,Female
13018,Year,2016,N92000002,Northern Ireland,52,52,1,Male
26462,Year,2016,N92000002,Northern Ireland,52,52,0,All
12619,Year,2013,N92000002,Northern Ireland,52,52,2,Female
12307,Year,2013,N92000002,Northern Ireland,52,52,1,Male
24926,Year,2013,N92000002,Northern Ireland,52,52,0,All
12878,Year,2014,N92000002,Northern Ireland,52,52,2,Female
12374,Year,2014,N92000002,Northern Ireland,52,52,1,Male
25252,Year,2014,N92000002,Northern Ireland,52,52,0,All
12978,Year,2015,N92000002,Northern Ireland,52,52,2,Female
12901,Year,2015,N92000002,Northern Ireland,52,52,1,Male
25879,Year,2015,N92000002,Northern Ireland,52,52,0,All
12854,Year,2016,N92000002,Northern Ireland,53,53,1,Male
12951,Year,2016,N92000002,Northern Ireland,53,53,2,Female
25805,Year,2016,N92000002,Northern Ireland,53,53,0,All
12182,Year,2013,N92000002,Northern Ireland,53,53,2,Female
11735,Year,2013,N92000002,Northern Ireland,53,53,1,Male
23917,Year,2013,N92000002,Northern Ireland,53,53,0,All
12255,Year,2014,N92000002,Northern Ireland,53,53,1,Male
12615,Year,2014,N92000002,Northern Ireland,53,53,2,Female
24870,Year,2014,N92000002,Northern Ireland,53,53,0,All
12879,Year,2015,N92000002,Northern Ireland,53,53,2,Female
12339,Year,2015,N92000002,Northern Ireland,53,53,1,Male
25218,Year,2015,N92000002,Northern Ireland,53,53,0,All
12848,Year,2016,N92000002,Northern Ireland,54,54,2,Female
12303,Year,2016,N92000002,Northern Ireland,54,54,1,Male
25151,Year,2016,N92000002,Northern Ireland,54,54,0,All
11750,Year,2013,N92000002,Northern Ireland,54,54,2,Female
11513,Year,2013,N92000002,Northern Ireland,54,54,1,Male
23263,Year,2013,N92000002,Northern Ireland,54,54,0,All
12178,Year,2014,N92000002,Northern Ireland,54,54,2,Female
11687,Year,2014,N92000002,Northern Ireland,54,54,1,Male
23865,Year,2014,N92000002,Northern Ireland,54,54,0,All
12613,Year,2015,N92000002,Northern Ireland,54,54,2,Female
24822,Year,2015,N92000002,Northern Ireland,54,54,0,All
12209,Year,2015,N92000002,Northern Ireland,54,54,1,Male
12581,Year,2016,N92000002,Northern Ireland,55,55,2,Female
12155,Year,2016,N92000002,Northern Ireland,55,55,1,Male
24736,Year,2016,N92000002,Northern Ireland,55,55,0,All
11578,Year,2013,N92000002,Northern Ireland,55,55,2,Female
11346,Year,2013,N92000002,Northern Ireland,55,55,1,Male
22924,Year,2013,N92000002,Northern Ireland,55,55,0,All
11719,Year,2014,N92000002,Northern Ireland,55,55,2,Female
23194,Year,2014,N92000002,Northern Ireland,55,55,0,All
11475,Year,2014,N92000002,Northern Ireland,55,55,1,Male
12137,Year,2015,N92000002,Northern Ireland,55,55,2,Female
11663,Year,2015,N92000002,Northern Ireland,55,55,1,Male
23800,Year,2015,N92000002,Northern Ireland,55,55,0,All
12081,Year,2016,N92000002,Northern Ireland,56,56,2,Female
11610,Year,2016,N92000002,Northern Ireland,56,56,1,Male
23691,Year,2016,N92000002,Northern Ireland,56,56,0,All
11134,Year,2013,N92000002,Northern Ireland,56,56,2,Female
10863,Year,2013,N92000002,Northern Ireland,56,56,1,Male
21997,Year,2013,N92000002,Northern Ireland,56,56,0,All
11524,Year,2014,N92000002,Northern Ireland,56,56,2,Female
11299,Year,2014,N92000002,Northern Ireland,56,56,1,Male
22823,Year,2014,N92000002,Northern Ireland,56,56,0,All
11668,Year,2015,N92000002,Northern Ireland,56,56,2,Female
11440,Year,2015,N92000002,Northern Ireland,56,56,1,Male
11619,Year,2016,N92000002,Northern Ireland,57,57,2,Female
23108,Year,2015,N92000002,Northern Ireland,56,56,0,All
11368,Year,2016,N92000002,Northern Ireland,57,57,1,Male
10579,Year,2013,N92000002,Northern Ireland,57,57,2,Female
22987,Year,2016,N92000002,Northern Ireland,57,57,0,All
10518,Year,2013,N92000002,Northern Ireland,57,57,1,Male
21097,Year,2013,N92000002,Northern Ireland,57,57,0,All
11107,Year,2014,N92000002,Northern Ireland,57,57,2,Female
10793,Year,2014,N92000002,Northern Ireland,57,57,1,Male
11487,Year,2015,N92000002,Northern Ireland,57,57,2,Female
21900,Year,2014,N92000002,Northern Ireland,57,57,0,All
11270,Year,2015,N92000002,Northern Ireland,57,57,1,Male
22757,Year,2015,N92000002,Northern Ireland,57,57,0,All
11466,Year,2016,N92000002,Northern Ireland,58,58,2,Female
11189,Year,2016,N92000002,Northern Ireland,58,58,1,Male
22655,Year,2016,N92000002,Northern Ireland,58,58,0,All
9991,Year,2013,N92000002,Northern Ireland,58,58,2,Female
10120,Year,2013,N92000002,Northern Ireland,58,58,1,Male
20111,Year,2013,N92000002,Northern Ireland,58,58,0,All
10555,Year,2014,N92000002,Northern Ireland,58,58,2,Female
10475,Year,2014,N92000002,Northern Ireland,58,58,1,Male
21030,Year,2014,N92000002,Northern Ireland,58,58,0,All
11063,Year,2015,N92000002,Northern Ireland,58,58,2,Female
10729,Year,2015,N92000002,Northern Ireland,58,58,1,Male
21792,Year,2015,N92000002,Northern Ireland,58,58,0,All
10658,Year,2016,N92000002,Northern Ireland,59,59,1,Male
11033,Year,2016,N92000002,Northern Ireland,59,59,2,Female
9788,Year,2013,N92000002,Northern Ireland,59,59,2,Female
21691,Year,2016,N92000002,Northern Ireland,59,59,0,All
9985,Year,2013,N92000002,Northern Ireland,59,59,1,Male
19773,Year,2013,N92000002,Northern Ireland,59,59,0,All
9965,Year,2014,N92000002,Northern Ireland,59,59,2,Female
10079,Year,2014,N92000002,Northern Ireland,59,59,1,Male
20044,Year,2014,N92000002,Northern Ireland,59,59,0,All
10497,Year,2015,N92000002,Northern Ireland,59,59,2,Female
10391,Year,2015,N92000002,Northern Ireland,59,59,1,Male
20888,Year,2015,N92000002,Northern Ireland,59,59,0,All
10302,Year,2016,N92000002,Northern Ireland,60,60,1,Male
10442,Year,2016,N92000002,Northern Ireland,60,60,2,Female
20744,Year,2016,N92000002,Northern Ireland,60,60,0,All
9703,Year,2013,N92000002,Northern Ireland,60,60,2,Female
9619,Year,2013,N92000002,Northern Ireland,60,60,1,Male
9746,Year,2014,N92000002,Northern Ireland,60,60,2,Female
19322,Year,2013,N92000002,Northern Ireland,60,60,0,All
9929,Year,2014,N92000002,Northern Ireland,60,60,1,Male
19675,Year,2014,N92000002,Northern Ireland,60,60,0,All
9910,Year,2015,N92000002,Northern Ireland,60,60,2,Female
9970,Year,2015,N92000002,Northern Ireland,60,60,1,Male
19880,Year,2015,N92000002,Northern Ireland,60,60,0,All
9853,Year,2016,N92000002,Northern Ireland,61,61,2,Female
19739,Year,2016,N92000002,Northern Ireland,61,61,0,All
9886,Year,2016,N92000002,Northern Ireland,61,61,1,Male
9354,Year,2013,N92000002,Northern Ireland,61,61,2,Female
9234,Year,2013,N92000002,Northern Ireland,61,61,1,Male
18588,Year,2013,N92000002,Northern Ireland,61,61,0,All
9669,Year,2014,N92000002,Northern Ireland,61,61,2,Female
9548,Year,2014,N92000002,Northern Ireland,61,61,1,Male
19217,Year,2014,N92000002,Northern Ireland,61,61,0,All
9678,Year,2015,N92000002,Northern Ireland,61,61,2,Female
19510,Year,2015,N92000002,Northern Ireland,61,61,0,All
9832,Year,2015,N92000002,Northern Ireland,61,61,1,Male
9736,Year,2016,N92000002,Northern Ireland,62,62,1,Male
9611,Year,2016,N92000002,Northern Ireland,62,62,2,Female
19347,Year,2016,N92000002,Northern Ireland,62,62,0,All
9350,Year,2013,N92000002,Northern Ireland,62,62,2,Female
9251,Year,2013,N92000002,Northern Ireland,62,62,1,Male
18601,Year,2013,N92000002,Northern Ireland,62,62,0,All
9165,Year,2014,N92000002,Northern Ireland,62,62,1,Male
9281,Year,2014,N92000002,Northern Ireland,62,62,2,Female
18446,Year,2014,N92000002,Northern Ireland,62,62,0,All
9600,Year,2015,N92000002,Northern Ireland,62,62,2,Female
9437,Year,2015,N92000002,Northern Ireland,62,62,1,Male
19037,Year,2015,N92000002,Northern Ireland,62,62,0,All
9565,Year,2016,N92000002,Northern Ireland,63,63,2,Female
9356,Year,2016,N92000002,Northern Ireland,63,63,1,Male
18921,Year,2016,N92000002,Northern Ireland,63,63,0,All
9493,Year,2013,N92000002,Northern Ireland,63,63,2,Female
9192,Year,2013,N92000002,Northern Ireland,63,63,1,Male
18685,Year,2013,N92000002,Northern Ireland,63,63,0,All
9307,Year,2014,N92000002,Northern Ireland,63,63,2,Female
9189,Year,2014,N92000002,Northern Ireland,63,63,1,Male
18496,Year,2014,N92000002,Northern Ireland,63,63,0,All
9223,Year,2015,N92000002,Northern Ireland,63,63,2,Female
9095,Year,2015,N92000002,Northern Ireland,63,63,1,Male
18318,Year,2015,N92000002,Northern Ireland,63,63,0,All
9166,Year,2016,N92000002,Northern Ireland,64,64,2,Female
9003,Year,2016,N92000002,Northern Ireland,64,64,1,Male
18169,Year,2016,N92000002,Northern Ireland,64,64,0,All
9394,Year,2013,N92000002,Northern Ireland,64,64,2,Female
9054,Year,2013,N92000002,Northern Ireland,64,64,1,Male
18448,Year,2013,N92000002,Northern Ireland,64,64,0,All
9427,Year,2014,N92000002,Northern Ireland,64,64,2,Female
18490,Year,2014,N92000002,Northern Ireland,64,64,0,All
9063,Year,2014,N92000002,Northern Ireland,64,64,1,Male
9241,Year,2015,N92000002,Northern Ireland,64,64,2,Female
9092,Year,2015,N92000002,Northern Ireland,64,64,1,Male
18333,Year,2015,N92000002,Northern Ireland,64,64,0,All
9161,Year,2016,N92000002,Northern Ireland,65,65,2,Female
8961,Year,2016,N92000002,Northern Ireland,65,65,1,Male
18122,Year,2016,N92000002,Northern Ireland,65,65,0,All
9480,Year,2013,N92000002,Northern Ireland,65,65,2,Female
8917,Year,2013,N92000002,Northern Ireland,65,65,1,Male
18397,Year,2013,N92000002,Northern Ireland,65,65,0,All
9313,Year,2014,N92000002,Northern Ireland,65,65,2,Female
8915,Year,2014,N92000002,Northern Ireland,65,65,1,Male
18228,Year,2014,N92000002,Northern Ireland,65,65,0,All
9347,Year,2015,N92000002,Northern Ireland,65,65,2,Female
8950,Year,2015,N92000002,Northern Ireland,65,65,1,Male
18297,Year,2015,N92000002,Northern Ireland,65,65,0,All
9266,Year,2016,N92000002,Northern Ireland,66,66,2,Female
18119,Year,2016,N92000002,Northern Ireland,66,66,0,All
8853,Year,2016,N92000002,Northern Ireland,66,66,1,Male
9579,Year,2013,N92000002,Northern Ireland,66,66,2,Female
8805,Year,2013,N92000002,Northern Ireland,66,66,1,Male
18384,Year,2013,N92000002,Northern Ireland,66,66,0,All
9403,Year,2014,N92000002,Northern Ireland,66,66,2,Female
8796,Year,2014,N92000002,Northern Ireland,66,66,1,Male
18199,Year,2014,N92000002,Northern Ireland,66,66,0,All
9223,Year,2015,N92000002,Northern Ireland,66,66,2,Female
8825,Year,2015,N92000002,Northern Ireland,66,66,1,Male
